sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sh,std_Sh,min_Sh,mean_PF,mean_DD,worst_DD,mean_Ret,n_trades,n_folds
2.5,1.0,2.5,6.0,3.0,0.49346785490479345,0.977713486092503,-1.0766161827209895,1.5932174957326772,-7.785480430327048,-15.962881338431758,2.6028220925116634,141,24
2.5,1.0,2.5,8.0,3.0,0.4178285084082471,1.0911561913230048,-1.67086296148048,1.2087454319275677,-8.016281220322337,-15.962881338431758,2.185027742624052,127,24
2.5,1.0,3.5,4.5,3.0,0.3716911336238648,1.1200564270254878,-1.8482489445798813,1.3603006545865484,-8.552723658151269,-15.539280832338259,1.6996968447035081,172,24
2.5,1.0,3.5,6.0,3.0,0.5463626875741923,0.9820504587866292,-0.9361762868006405,1.6425175270498122,-7.842976523628181,-15.539280832338259,3.077565003086581,141,24
2.5,1.0,3.5,8.0,3.0,0.45462738645962225,1.0778361854800136,-1.6402415674397859,1.210015097123954,-8.063445170826135,-15.539280832338259,2.5557611404208145,127,24
2.5,1.0,5.0,6.0,3.0,0.5550658187331742,0.9970038327152301,-1.0065276064358364,1.7022305873032302,-7.978892387644026,-16.810082350618742,3.435334270845143,141,24
2.5,1.0,5.0,8.0,3.0,0.46991291019704323,1.080543084219633,-1.5003170264905838,1.2542515407045285,-8.225266335638992,-16.810082350618742,2.8604132721062867,127,24
2.5,1.5,2.5,4.5,3.0,0.37685972121938455,1.130452268962092,-1.7972700289806791,1.3972788962103644,-8.896720937474752,-15.727069081516397,1.6282593947656474,172,24
2.5,1.5,2.5,6.0,3.0,0.5351523404341753,0.9823775843285556,-1.1068043052193874,1.5568307845212341,-7.973144528796368,-15.727069081516397,2.9734017012207086,141,24
2.5,1.5,2.5,8.0,3.0,0.47206649695527264,1.0967087823811519,-1.5627882902967474,1.2691366846867278,-8.252475824853915,-15.727069081516397,2.623320030322405,127,24
2.5,1.5,3.5,4.5,3.0,0.41261318224352866,1.121445181676262,-1.720380825267654,1.3865308249645942,-8.948036891219674,-16.214017980411064,2.0327672377951234,172,24
2.5,1.5,3.5,6.0,3.0,0.5850291183524216,0.9894981570557647,-0.9785407243459392,1.5946809679649832,-8.029581467934394,-15.303803878669525,3.450013384966837,141,24
2.5,1.5,3.5,8.0,3.0,0.5062617188907131,1.0850615263437395,-1.5351263219510198,1.2613766488636096,-8.314268279724947,-15.303803878669525,2.995758992639279,127,24
2.5,1.5,5.0,6.0,3.0,0.592802854724022,1.0022158999408102,-1.0442761708270887,1.6516842932569844,-8.170798538191674,-16.573599487210085,3.811419035057453,141,24
2.5,1.5,5.0,8.0,3.0,0.5197747478804945,1.0851880221382395,-1.3997041880725918,1.3051390210194538,-8.477068255125873,-16.573599487210085,3.302046734722667,127,24
2.5,2.0,2.5,4.5,3.0,0.3649710735185659,1.1173292184996786,-1.6672026646109541,1.4066539776264644,-9.391959437656505,-18.612199988617903,1.6186860578958315,172,24
2.5,2.0,2.5,6.0,3.0,0.5309387721391038,0.9921532792755259,-1.170355110658645,1.6334195850321442,-8.464918662833972,-18.612199988617903,3.0661557541459747,141,24
2.5,2.0,2.5,8.0,3.0,0.46956722923049604,1.0967626763222997,-1.4626377614881623,1.3116311081549026,-8.692858562562378,-18.612199988617903,2.7358967333632145,127,24
2.5,2.0,3.5,4.5,3.0,0.4023675659404413,1.117198409770659,-1.5965351681008426,1.3927978890086845,-9.434833804457059,-18.20488675806873,2.0217892128564654,172,24
2.5,2.0,3.5,6.0,3.0,0.5804129871167886,1.003286252701788,-1.049267718437244,1.6621297864274254,-8.497376900286868,-18.20488675806873,3.5416378292489057,141,24
2.5,2.0,3.5,8.0,3.0,0.5046136281836405,1.0912601258086005,-1.4372630452548658,1.291142800662902,-8.7092475359768,-18.20488675806873,3.107343053114402,127,24
2.5,2.0,5.0,6.0,3.0,0.5887009163511628,1.014504398701853,-1.1113385809103673,1.7193276739446084,-8.643600936870131,-19.426826449716234,3.9049380168808248,141,24
2.5,2.0,5.0,8.0,3.0,0.5179162956262059,1.0899085245524338,-1.3056406564188432,1.3336521678641526,-8.863048424911652,-19.426826449716234,3.4155374208440166,127,24
