sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
2.0,1.0,3.5,6.0,2.0,30,40.0,1.279626108924484,7.333885433150411,3.550131377487764,0.46718512221134534,0.43688239967307557,-13.93427012319974,15.966666666666667
2.0,1.0,3.5,6.0,3.0,29,37.93103448275862,1.2777482748143751,7.5730098606857865,3.6637801251415913,0.4734714380106651,0.4522868249348714,-15.12550049395929,17.379310344827587
2.0,1.0,3.5,8.0,2.0,25,40.0,1.1368283148441047,10.966558650472557,5.263031147209363,0.6668359340583682,0.6599435998754223,-14.652595227078056,19.32
2.0,1.0,3.5,8.0,3.0,25,40.0,1.1368283148441047,10.966558650472557,5.263031147209363,0.6668359340583682,0.6599435998754223,-14.652595227078056,19.32
2.0,1.0,5.0,6.0,2.0,30,40.0,1.276891076832381,7.182044063668469,3.4778990204820337,0.44119333516045134,0.4100193728099651,-14.640709222756293,15.966666666666667
2.0,1.0,5.0,6.0,3.0,29,37.93103448275862,1.265930046038119,7.168108160432918,3.471266982213961,0.4303796915698271,0.4099544519985736,-15.82216181423379,17.379310344827587
2.0,1.0,5.0,8.0,2.0,25,40.0,1.0718214783403117,10.027324421854367,4.822917676928751,0.588548525739098,0.5728601652171945,-15.353138217459684,19.32
2.0,1.0,5.0,8.0,3.0,25,40.0,1.0718214783403117,10.027324421854367,4.822917676928751,0.588548525739098,0.5728601652171945,-15.353138217459684,19.32
2.0,1.5,2.5,4.5,2.0,34,47.05882352941176,1.2952964696223528,11.264296215425883,5.402152648375891,0.641427204733514,0.5886593999407285,-15.493702275262574,13.0
2.0,1.5,2.5,4.5,3.0,34,41.17647058823529,1.218216315389823,9.272242347172543,4.467712335492324,0.5336818994355721,0.49091864721822953,-15.493702275262525,13.382352941176471
2.0,1.5,2.5,6.0,2.0,30,43.333333333333336,1.2229515471465704,6.336853889700467,3.074882451329497,0.39718658373648114,0.35739697630228834,-15.445822990211845,15.966666666666667
2.0,1.5,2.5,6.0,3.0,29,37.93103448275862,1.2121790119030416,6.06597831604474,2.9453759225211984,0.3835311387765015,0.35081805402229455,-16.26145482576291,17.379310344827587
2.0,1.5,2.5,8.0,2.0,25,40.0,1.0432604170572277,8.676125600758745,4.186407303164441,0.5193256351237354,0.48992577297662576,-16.46791758769361,19.32
2.0,1.5,2.5,8.0,3.0,25,40.0,1.0432604170572277,8.676125600758745,4.186407303164441,0.5193256351237354,0.48992577297662576,-16.46791758769361,19.32
2.0,1.5,3.5,4.5,2.0,34,47.05882352941176,1.3523664050434385,13.09593066568111,6.2538845506008744,0.7173866807102104,0.6708981902469233,-15.148531899907963,13.0
2.0,1.5,3.5,4.5,3.0,34,41.17647058823529,1.2781916943429477,11.499974669562985,5.5121424706671585,0.6326254111839448,0.5953750656609679,-15.14853189990793,13.382352941176471
