sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.5,1.0,3.5,4.5,3.0,0.2859378291555437,1.0319833743535058,-0.8092653309406096,1.3015855522905515,-7.253353737052516,-13.215173745711878,1.5755019459400212,8.8,34.76190476190476,5
1.5,1.0,3.5,6.0,2.0,0.07208254104638799,0.9528684935603607,-0.8705903316411374,1.0241947307167105,-7.684909996483929,-14.23827791739145,-0.12404093334346555,8.8,38.38095238095238,5
1.5,1.0,3.5,6.0,3.0,0.19846638798254243,0.9784358095178323,-0.8397227584933319,1.1323214241381698,-7.421309506432417,-14.04589839658042,0.6760673724020739,7.8,31.666666666666664,5
1.5,1.0,3.5,8.0,2.0,0.14842667956209285,1.0901691569102079,-0.8705903316411374,1.1420439716780435,-7.7384580641372525,-14.23827791739145,0.37377594676145237,7.6,37.02380952380952,5
1.5,1.0,3.5,8.0,3.0,0.2840144253616555,1.061336496883604,-0.8397227584933319,1.2660317391101323,-7.519541525648738,-14.04589839658042,1.2166555538590254,7.0,28.21428571428571,5
1.5,1.0,5.0,6.0,2.0,0.11479323003469044,0.9784372249630006,-0.8132372816503846,1.0742333320426312,-7.804958985670806,-14.21814664047553,0.2578723977943939,8.8,36.15873015873016,5
1.5,1.0,5.0,6.0,3.0,0.2555829870279279,0.9669838689222477,-0.7713681294937244,1.2060840997577207,-7.632603682260165,-14.025721961459736,1.2054812467666198,7.8,31.666666666666664,5
1.5,1.0,5.0,8.0,2.0,0.20137441217306354,1.1328258545483962,-0.8132372816503846,1.2117610011113797,-7.731967249504865,-14.21814664047553,0.8307213562882844,7.6,34.801587301587304,5
1.5,1.0,5.0,8.0,3.0,0.36912812432766484,1.0803847576659606,-0.7713681294937244,1.3644660588078614,-7.513426014494823,-14.025721961459736,1.923485959682305,7.0,28.21428571428571,5
1.5,1.5,2.5,4.5,2.0,0.1923795820942479,1.048746857026677,-0.8958342002168355,1.2188084413271396,-7.6056272024249605,-12.92313832959557,1.0783292109247733,9.6,43.16666666666667,5
1.5,1.5,2.5,4.5,3.0,0.2640636075884023,0.9653446362052973,-0.7245178029758034,1.263852442154049,-7.42449853340064,-12.723849475177301,1.5283130803305653,8.8,38.65079365079365,5
1.5,1.5,2.5,6.0,2.0,0.04563930683322143,0.9219219641556966,-0.8497805246085479,1.0022092770395865,-7.903068207597857,-13.760541336708668,-0.26258981701651435,8.8,38.38095238095238,5
1.5,1.5,2.5,6.0,3.0,0.15282785738073795,0.8877601251372683,-0.7595257562171618,1.0665154358994755,-7.598317235063503,-13.563169008480841,0.4558561171522159,7.8,34.166666666666664,5
1.5,1.5,2.5,8.0,2.0,0.13315397626238146,1.074988612873077,-0.8497805246085479,1.1483630552791435,-7.9397735971239145,-13.760541336708668,0.3052578379524927,7.6,37.02380952380952,5
1.5,1.5,2.5,8.0,3.0,0.2615732329473586,1.0052918341728407,-0.7595257562171618,1.2397732698411221,-7.56705392949537,-13.563169008480841,1.1727057937764587,7.0,30.71428571428571,5
1.5,1.5,3.5,4.5,2.0,0.2257419038297875,1.0504424075472187,-0.8294315322804802,1.2560428445623433,-7.656312616590666,-12.923138329595574,1.4416228530068431,9.6,43.16666666666667,5
1.5,1.5,3.5,4.5,3.0,0.2924355236131201,1.002844104398061,-0.8287982814559038,1.294302629301844,-7.383336834785284,-12.723849475177321,1.8533716236795381,8.8,34.76190476190476,5
1.5,1.5,3.5,6.0,2.0,0.0871894031020643,0.9426499639519201,-0.7879009080838937,1.0407543450066397,-7.959854305096144,-13.746988821169328,0.09696359880635655,8.8,38.38095238095238,5
1.5,1.5,3.5,6.0,3.0,0.19788943446446244,0.9539114148418519,-0.7884935870520775,1.1165205958661197,-7.563092792809539,-13.549585475915368,0.8318535166791952,7.8,31.666666666666664,5
1.5,1.5,3.5,8.0,2.0,0.1730565947117854,1.087845605121775,-0.7879009080838937,1.19097017185854,-7.935429439595914,-13.746988821169328,0.6548603104725494,7.6,37.02380952380952,5
